 286.00000   2.25387   3.30849   5.50585   6.98850   7.81169   8.20221
 287.00000   2.25208   3.29196   5.48723   7.00308   7.81430   8.20082
 288.00000   2.25015   3.27475   5.46820   7.01802   7.81693   8.19944
 289.00000   2.24808   3.25690   5.44875   7.03331   7.81960   8.19807
 290.00000   2.24586   3.23843   5.42885   7.04891   7.82229   8.19672
 291.00000   2.24349   3.21938   5.40847   7.06482   7.82502   8.19541
 292.00000   2.24095   3.19980   5.38759   7.08100   7.82778   8.19415
 293.00000   2.23823   3.17969   5.36618   7.09745   7.83058   8.19295
 294.00000   2.23534   3.15911   5.34422   7.11414   7.83341   8.19181
 295.00000   2.23225   3.13809   5.32170   7.13106   7.83628   8.19076
 296.00000   2.22896   3.11664   5.29860   7.14817   7.83920   8.18980
 297.00000   2.22547   3.09481   5.27489   7.16547   7.84215   8.18894
 298.00000   2.22176   3.07262   5.25056   7.18293   7.84515   8.18819
 299.00000   2.21782   3.05010   5.22559   7.20053   7.84820   8.18756
 300.00000   2.21365   3.02727   5.19997   7.21826   7.85129   8.18706
 301.00000   2.20923   3.00417   5.17370   7.23610   7.85443   8.18670
 302.00000   2.20456   2.98081   5.14675   7.25402   7.85762   8.18649
 303.00000   2.19964   2.95721   5.11911   7.27201   7.86086   8.18642
 304.00000   2.19444   2.93341   5.09078   7.29005   7.86416   8.18652
 305.00000   2.18897   2.90941   5.06176   7.30813   7.86750   8.18678
 306.00000   2.18321   2.88525   5.03202   7.32622   7.87091   8.18721
 307.00000   2.17716   2.86093   5.00158   7.34431   7.87437   8.18782
 308.00000   2.17080   2.83647   4.97042   7.36239   7.87788   8.18862
 309.00000   2.16413   2.81189   4.93853   7.38043   7.88146   8.18960
 310.00000   2.15715   2.78720   4.90593   7.39842   7.88509   8.19077
 311.00000   2.14984   2.76241   4.87261   7.41636   7.88879   8.19214
 312.00000   2.14220   2.73754   4.83856   7.43421   7.89255   8.19371
 313.00000   2.13422   2.71260   4.80380   7.45198   7.89637   8.19548
 314.00000   2.12589   2.68759   4.76831   7.46964   7.90025   8.19746
 315.00000   2.11720   2.66252   4.73210   7.48719   7.90419   8.19964
 316.00000   2.10816   2.63741   4.69519   7.50460   7.90820   8.20203
 317.00000   2.09874   2.61225   4.65756   7.52188   7.91227   8.20462
 318.00000   2.08895   2.58705   4.61923   7.53900   7.91640   8.20743
 319.00000   2.07878   2.56181   4.58020   7.55597   7.92060   8.21045
 320.00000   2.06823   2.53654   4.54047   7.57276   7.92486   8.21367
 321.00000   2.05728   2.51124   4.50006   7.58936   7.92918   8.21711
 322.00000   2.04594   2.48591   4.45897   7.60578   7.93356   8.22075
 323.00000   2.03420   2.46054   4.41721   7.62200   7.93801   8.22460
 324.00000   2.02204   2.43514   4.37478   7.63801   7.94251   8.22865
 325.00000   2.00948   2.40971   4.33170   7.65381   7.94708   8.23290
 326.00000   1.99651   2.38423   4.28797   7.66940   7.95170   8.23734
 327.00000   1.98311   2.35872   4.24361   7.68475   7.95639   8.24198
 328.00000   1.96929   2.33316   4.19861   7.69988   7.96112   8.24681
 329.00000   1.95505   2.30755   4.15301   7.71478   7.96591   8.25182
 330.00000   1.94038   2.28188   4.10679   7.72944   7.97076   8.25701
 331.00000   1.92528   2.25615   4.05998   7.74387   7.97565   8.26238
 332.00000   1.90974   2.23035   4.01258   7.75805   7.98060   8.26790
 333.00000   1.89378   2.20447   3.96461   7.77199   7.98559   8.27359
 334.00000   1.87737   2.17851   3.91607   7.78570   7.99062   8.27942
 335.00000   1.86053   2.15246   3.86698   7.79916   7.99570   8.28540
 336.00000   1.84325   2.12631   3.81735   7.81237   8.00082   8.29151
 337.00000   1.82553   2.10005   3.76719   7.82535   8.00597   8.29775
 338.00000   1.80738   2.07367   3.71651   7.83809   8.01116   8.30410
 339.00000   1.78878   2.04717   3.66532   7.85060   8.01637   8.31056
 340.00000   1.76975   2.02053   3.61364   7.86287   8.02162   8.31712
 341.00000   1.75027   1.99375   3.56148   7.87491   8.02689   8.32376
